PROVINCE,ME,Year,CODE,A_ha,pro_t,Yield_t_ha,data_completeness_ratio,data_quality,total_days_available,expected_days,missing_days,gs_tmax_mean,gs_tmin_mean,gs_tmean_mean,gs_dtr_mean,gs_hum_mean,gs_vpd_mean,gs_prep_total,gs_days,gs_valid_ratio,ngs_tmax_mean,ngs_tmin_mean,ngs_tmean_mean,ngs_dtr_mean,ngs_hum_mean,ngs_vpd_mean,ngs_prep_total,ngs_days,ngs_valid_ratio,planting_day,harvest_day
61,礼泉县,2004,610425,13333,61999,4.650041251,1,excellent,366,366,0,26.81357143,13.32642857,19.61642857,13.48714286,66.47857143,0.831864373,143,140,0.382513661,9.901408451,-2.111267606,2.883098592,12.01267606,49.74647887,0.409109073,19.8,71,0.193989071,72,211
61,礼泉县,2005,610425,13333,60758,4.556963924,1,excellent,365,365,0,26.74357143,14.39642857,20.39642857,12.34714286,65.33571429,0.870870179,261.4,140,0.383561644,6.476056338,-3.347887324,0.650704225,9.823943662,62.63380282,0.25461926,15.6,71,0.194520548,72,211
61,礼泉县,2006,610425,13334,54002,4.049947503,1,excellent,365,365,0,26.95428571,14.59857143,20.36785714,12.35571429,65.47142857,0.831787477,249.1,140,0.383561644,7.761971831,-1.9,2.332394366,9.661971831,70.1971831,0.23078777,41.3,71,0.194520548,72,211
61,礼泉县,2007,610425,12423,66188,5.327859615,1,excellent,365,365,0,26.19571429,14.21428571,19.91857143,11.98142857,64.52142857,0.869792412,336.8,140,0.383561644,9.652112676,-1.667605634,3.361971831,11.31971831,57.21126761,0.336170901,38.4,71,0.194520548,72,211
61,礼泉县,2008,610425,12423,63932,5.146260968,1,excellent,366,366,0,26.49714286,13.86785714,19.75714286,12.62928571,62.25,0.909924063,219.5,140,0.382513661,5.632394366,-4.042253521,0.046478873,9.674647887,61.85915493,0.27010956,39.1,71,0.193989071,72,211
61,礼泉县,2009,610425,12100,67860,5.608264463,1,excellent,365,365,0,26.87214286,14.71,20.30928571,12.16214286,62.7,0.952717232,267.5,140,0.383561644,8.912676056,-1.515492958,2.74084507,10.42816901,57.73239437,0.317534708,24.6,71,0.194520548,72,211
61,礼泉县,2010,610425,12066.66,75947,6.293953754,1,excellent,365,365,0,25.65928571,14.29928571,19.51714286,11.36,64.21428571,0.860773701,225.9,140,0.383561644,8.812676056,-2.342253521,2.205633803,11.15492958,57,0.318810839,26.6,71,0.194520548,72,211
61,礼泉县,2011,610425,11220.53333,52711,4.697726787,1,excellent,365,365,0,26.21571429,13.81428571,19.57857143,12.40142857,60.25714286,0.950578774,216.4,140,0.383561644,6.894366197,-3.581690141,0.918309859,10.47605634,52.47887324,0.330256944,10.8,71,0.194520548,72,211
61,礼泉县,2012,610425,10071.4332,57265,5.685883912,1,excellent,366,366,0,26.70714286,14.73857143,20.27142857,11.96857143,62.79285714,0.93155862,203.4,140,0.382513661,5.346478873,-3.414084507,0.34084507,8.76056338,63.6056338,0.233492299,18.3,71,0.193989071,72,211
61,礼泉县,2013,610425,9639.6841,50172,5.204734873,1,excellent,365,365,0,27.05357143,15.165,20.71142857,11.88857143,61.94285714,0.950485932,269.8,140,0.383561644,10.65211268,-1.583098592,3.391549296,12.23521127,51.71830986,0.421532531,13.9,71,0.194520548,72,211
61,礼泉县,2014,610425,9509.0855,50298,5.289467636,1,excellent,365,365,0,27.16428571,14.62142857,20.52714286,12.54285714,63.2,0.970690827,233.6,140,0.383561644,8.214084507,-2.028169014,2.183098592,10.24225352,60.56338028,0.295679344,26.2,71,0.194520548,72,211
61,礼泉县,2015,610425,9509.0855,50298,5.289467636,1,excellent,365,365,0,25.99285714,14.34142857,19.75714286,11.65142857,71.62142857,0.735570081,258.7,140,0.383561644,9.584507042,-1.671830986,2.908450704,11.25633803,60.28169014,0.32366141,11.7,71,0.194520548,72,211
61,礼泉县,2016,610425,9171,48208,5.256569622,1,excellent,366,366,0,27.05357143,14.74785714,20.46571429,12.30571429,60.33571429,1.013359402,210.6,140,0.382513661,8.865714286,-3.101428571,1.973239437,11.96714286,48.50704225,0.398408109,6.6,71,0.193989071,72,211
61,礼泉县,2017,610425,9224,47895,5.192432784,1,excellent,365,365,0,27.50071429,14.71571429,20.75642857,12.785,61.43571429,1.081408486,307.1,140,0.383561644,10.18309859,-1.183098592,3.587323944,11.36619718,54.01408451,0.384442827,33.9,71,0.194520548,72,211
61,礼泉县,2018,610425,10104,51536,5.100554236,1,excellent,365,365,0,27.755,15.70714286,21.16571429,12.04785714,63.72857143,0.974284924,260.7,140,0.383561644,8.274647887,-2.833802817,1.832394366,11.1084507,60.81690141,0.296059491,52.2,71,0.194520548,72,211
61,礼泉县,2019,610425,9825,50674,5.157659033,1,excellent,365,365,0,27.18571429,14.66428571,20.46928571,12.52142857,60.10714286,0.99303784,235.5,140,0.383561644,8.252112676,-2.164788732,2.170422535,10.41690141,59.45070423,0.311951988,18.2,71,0.194520548,72,211
61,礼泉县,2020,610425,9874,52880,5.355479036,1,excellent,366,366,0,26.43847619,14.1517619,19.68239796,12.28671429,62.07607143,0.904714282,363.2686111,140,0.382513661,9.820187793,-0.556056338,3.650020121,10.37624413,63.38908451,0.313292925,22.2,71,0.193989071,72,211
61,礼泉县,2021,610425,9494,53518,5.637033916,1,excellent,365,365,0,26.20747619,14.76347619,19.92752957,11.444,66.59875,0.844589631,281.3819048,140,0.383561644,11.48192488,-0.959188464,4.26685446,12.44111335,50.20046948,0.425147088,24.6,71,0.194520548,72,211
61,礼泉县,2022,610425,9636,51585,5.353362391,1,excellent,365,365,0,27.57152381,14.702,20.65157143,12.86952381,62.47630952,1.01241532,276.8028571,140,0.383561644,8.911361502,-1.159342723,3.072957746,10.07070423,62.09330986,0.332495385,32.64666667,71,0.194520548,72,211
61,永寿县,1980,610426,6666.7,13865,2.079739601,1,excellent,366,366,0,21.51142857,11.19357143,16.00785714,10.31785714,64.22857143,0.720035672,256.6,140,0.382513661,3.767605634,-5.132394366,-1.363380282,8.9,53.92957746,0.262783423,10.6,71,0.193989071,72,211
61,永寿县,1981,610426,5933.363,7895,1.330611324,1,excellent,365,365,0,22.98642857,12.405,17.59428571,10.58142857,62.93571429,0.813171147,294.1,140,0.383561644,4.594366197,-4.24084507,-0.54084507,8.835211268,56.52112676,0.284063775,18.8,71,0.194520548,72,211
61,永寿县,1982,610426,5133.359,9750,1.899341153,1,excellent,365,365,0,22.37785714,11.17857143,16.64714286,11.19928571,63.04285714,0.821933272,197.7,140,0.383561644,5.392957746,-3.035211268,0.622535211,8.428169014,63.94366197,0.247232903,19.5,71,0.194520548,72,211
61,永寿县,1983,610426,4066.687,11020,2.709822516,1,excellent,365,365,0,20.85214286,11.13071429,15.80142857,9.721428571,71.01428571,0.553566922,369.2,140,0.383561644,4.942253521,-5.525352113,-0.973239437,10.46760563,48.63380282,0.307349033,5.1,71,0.194520548,72,211
61,永寿县,1984,610426,3686.6851,9150,2.481904408,1,excellent,366,366,0,20.605,11.55214286,15.86785714,9.052857143,73.75,0.495720293,322.4,140,0.382513661,2.674647887,-5.430985915,-2.053521127,8.105633803,53.6056338,0.263415838,10,71,0.193989071,72,211
61,永寿县,1985,610426,3333.35,7063,2.118889406,1,excellent,365,365,0,21.69071429,11.61214286,16.455,10.07857143,69.87142857,0.641992232,259,140,0.383561644,2.905633803,-4.569014085,-1.408450704,7.474647887,70.46478873,0.171918649,19.3,71,0.194520548,72,211
61,永寿县,1986,610426,3333.35,8434,2.530187349,1,excellent,365,365,0,21.99571429,12.11357143,16.83785714,9.882142857,66.65714286,0.716246462,288.9,140,0.383561644,5.826760563,-4.297183099,0.04084507,10.12394366,43.14084507,0.357592764,2.5,71,0.194520548,72,211
61,永寿县,1987,610426,2453.3456,7051,2.874034543,1,excellent,365,365,0,20.99214286,11.29214286,15.92571429,9.7,71.72857143,0.572157834,360.3,140,0.383561644,7.432394366,-2.677464789,1.657746479,10.10985915,53.84507042,0.335938739,27.3,71,0.194520548,72,211
61,永寿县,1988,610426,2000.01,6385,3.192484038,1,excellent,366,366,0,21.12071429,12.10142857,16.49214286,9.019285714,70.1,0.65688457,348.6,140,0.382513661,3.857746479,-5.083098592,-1.21971831,8.94084507,52.77464789,0.274215778,22,71,0.193989071,72,211
61,永寿县,1989,610426,1806.6757,4854,2.686702434,1,excellent,365,365,0,21.10428571,11.98785714,16.36357143,9.116428571,70.4,0.606765238,218,140,0.383561644,1.369014085,-4.583098592,-1.925352113,5.952112676,75.74647887,0.136322668,49.6,71,0.194520548,72,211
61,永寿县,1990,610426,1953.3431,8304,4.251173283,1,excellent,365,365,0,21.85214286,11.65785714,16.56785714,10.19428571,68.65714286,0.664536993,379,140,0.383561644,3.201408451,-3.564788732,-0.687323944,6.766197183,71.08450704,0.178327539,32.7,71,0.194520548,72,211
61,永寿县,1991,610426,1906.6762,7166,3.758372817,1,excellent,365,365,0,21.95357143,11.96857143,16.77785714,9.985,69.15714286,0.706604845,221.6,140,0.383561644,5.230985915,-2.961971831,0.478873239,8.192957746,65.08450704,0.226094656,42.2,71,0.194520548,72,211
61,永寿县,1992,610426,1810,5999,3.314364641,1,excellent,366,366,0,22.03714286,12.10214286,16.76428571,9.935,65.80714286,0.766238511,207,140,0.382513661,5.715492958,-4.371830986,-0.007042254,10.08732394,54.64788732,0.294391691,10.6,71,0.193989071,72,211
61,永寿县,1993,610426,1600.008,6725,4.203103984,1,excellent,365,365,0,20.81428571,11.67,15.84785714,9.144285714,72.19285714,0.593382897,277.9,140,0.383561644,4.787323944,-3.461971831,-0.074647887,8.249295775,60.78873239,0.265117452,26.1,71,0.194520548,72,211
61,永寿县,1994,610426,2043,3258,1.594713656,1,excellent,365,365,0,23.60642857,12.51428571,17.97,11.09214286,61.07142857,0.875959826,222.6,140,0.383561644,5.425352113,-3.846478873,0.102816901,9.271830986,57.21126761,0.275862763,34,71,0.194520548,72,211
61,永寿县,1995,610426,1500,2700,1.8,1,excellent,365,365,0,24.17285714,12.55642857,18.20785714,11.61642857,52.05,1.106746348,183.8,140,0.383561644,6.085915493,-3.745070423,0.530985915,9.830985915,49.69014085,0.334108538,7.6,71,0.194520548,72,211
61,永寿县,1996,610426,1729,6881,3.979757085,1,excellent,366,366,0,21.13285714,11.69571429,16.03071429,9.437142857,67.02857143,0.698554437,277.7,140,0.382513661,3.912676056,-4.766197183,-1.128169014,8.678873239,52.54929577,0.294162228,25.6,71,0.193989071,72,211
61,永寿县,1997,610426,1423,1012,0.711173577,1,excellent,365,365,0,23.525,12.83714286,18.07214286,10.68785714,63.47142857,0.911825328,143.3,140,0.383561644,5.402816901,-3.173239437,0.508450704,8.576056338,62.01408451,0.244573966,26.7,71,0.194520548,72,211
61,永寿县,1998,610426,2997,11764,3.925258592,1,excellent,365,365,0,22.54071429,12.90357143,17.37428571,9.637142857,69.89285714,0.677264867,376.5,140,0.383561644,5.156338028,-3.123943662,0.432394366,8.28028169,60.78873239,0.263722454,30,71,0.194520548,72,211
61,永寿县,1999,610426,4669,20446,4.379096166,1,excellent,365,365,0,22.18571429,12.555,17,9.630714286,69.31428571,0.627078948,374.6,140,0.383561644,8.166197183,-2.467605634,2.109859155,10.63380282,39.76056338,0.444557046,0,71,0.194520548,72,211
61,永寿县,2000,610426,3222,15986,4.961514587,1,excellent,366,366,0,24.03,13.04642857,18.22857143,10.98357143,56.2,0.93925702,193.3,140,0.382513661,4.397183099,-4.069014085,-0.605633803,8.466197183,62.32394366,0.24511292,13.7,71,0.193989071,72,211
61,永寿县,2001,610426,3450,10391,3.011884058,1,excellent,365,365,0,24.29071429,12.44357143,18.14,11.84714286,57.14285714,0.96778071,193.3,140,0.383561644,5.898591549,-2.470422535,1.063380282,8.369014085,57.73239437,0.306193038,30.7,71,0.194520548,72,211
61,永寿县,2002,610426,4015,9269,2.308592777,1,excellent,365,365,0,23.665,12.87642857,18.035,10.78857143,61.32142857,0.875494959,218.3,140,0.383561644,8.469014085,-1.088732394,3.063380282,9.557746479,58.61971831,0.329472078,20.4,71,0.194520548,72,211
61,永寿县,2003,610426,4030,12602,3.127047146,1,excellent,365,365,0,23.05142857,12.60785714,17.515,10.44357143,64.63571429,0.814802595,263.3,140,0.383561644,5.318309859,-2.945070423,0.587323944,8.263380282,65.05633803,0.234395985,26.4,71,0.194520548,72,211
61,永寿县,2004,610426,3759,15592,4.147911679,1,excellent,366,366,0,24.10714286,12.82357143,18.09857143,11.28357143,56.94285714,1.00293858,180.8,140,0.382513661,7.083098592,-2.794366197,1.34084507,9.877464789,45.64788732,0.398119426,8.8,71,0.193989071,72,211
61,永寿县,2005,610426,3457,14865,4.299971073,1,excellent,365,365,0,24.38642857,13.55714286,18.55507246,10.82928571,60.5,0.90375014,242.8,140,0.383561644,4.061971831,-4.497183099,-0.970422535,8.55915493,63.07042254,0.232444926,15,71,0.194520548,72,211
61,永寿县,2006,610426,3879,24438,6.30007734,1,excellent,365,365,0,24.72357143,13.46,18.71785714,11.26357143,59.15,0.906303633,304,140,0.383561644,5.461971831,-2.929577465,0.595714286,8.391549296,68.34285714,0.220130512,42.6,71,0.194520548,72,211
61,永寿县,2007,610426,4442,28664,6.452949122,1,excellent,365,365,0,23.93571429,13.38071429,18.25,10.555,60.2,0.902279599,285.6,140,0.383561644,6.957746479,-2.405633803,1.585915493,9.363380282,58.71830986,0.291149933,34,71,0.194520548,72,211
61,永寿县,2008,610426,4886,29790,6.097011871,1,excellent,366,366,0,23.59071429,12.80642857,17.80428571,10.78428571,60.49285714,0.860181744,293.9,140,0.382513661,2.690140845,-5.611267606,-2.153521127,8.301408451,65.04225352,0.220224303,44.5,71,0.193989071,72,211
61,永寿县,2009,610426,5020,33696,6.712350598,1,excellent,365,365,0,24.04571429,13.57714286,18.57357143,10.46857143,56.07857143,1.028216282,222.1,140,0.383561644,6.202816901,-2.097183099,1.316901408,8.3,53.70422535,0.317357464,32,71,0.194520548,72,211
61,永寿县,2010,610426,5020,34939,6.959960159,1,excellent,365,365,0,22.72428571,12.85214286,17.39642857,9.872142857,58.6,0.883705123,231.7,140,0.383561644,6.009859155,-3.343661972,0.490140845,9.353521127,53.87323944,0.310511263,26.7,71,0.194520548,72,211
61,永寿县,2011,610426,4406.2,24663,5.597340112,1,excellent,365,365,0,23.30214286,12.48785714,17.555,10.81428571,56.57857143,0.945141069,262,140,0.383561644,3.918309859,-4.778873239,-1.185915493,8.697183099,55.56338028,0.272778758,25,71,0.194520548,72,211
61,永寿县,2012,610426,4250.6576,32656,7.682575985,1,excellent,366,366,0,23.50714286,13.305,18.10857143,10.20214286,61.89285714,0.839504926,205.7,140,0.382513661,2.301408451,-4.487323944,-1.704225352,6.788732394,65.83098592,0.185843352,25.8,71,0.193989071,72,211
61,永寿县,2013,610426,4182.09,24338,5.819578249,1,excellent,365,365,0,24.20714286,13.93357143,18.68642857,10.27357143,61.87857143,0.848747761,274.8,140,0.383561644,8.083098592,-2.314084507,2.043661972,10.3971831,50.46478873,0.397613232,10.5,71,0.194520548,72,211
61,永寿县,2014,610426,4102.05,23800,5.80197706,1,excellent,365,365,0,23.90428571,13.21285714,18.30642857,10.69142857,58.95714286,0.957260531,240.1,140,0.383561644,5.285915493,-2.730985915,0.635211268,8.016901408,56.30985915,0.30051015,39.4,71,0.194520548,72,211
61,永寿县,2015,610426,4102.05,23800,5.80197706,1,excellent,365,365,0,22.79857143,12.82428571,17.62,9.974285714,64.97142857,0.784646336,323,140,0.383561644,6.923943662,-2.535211268,1.38028169,9.45915493,53.98591549,0.332230068,18.9,71,0.194520548,72,211
61,永寿县,2016,610426,4247,22912,5.394866965,1,excellent,366,366,0,23.83142857,13.58571429,18.22928571,10.24571429,59.21428571,0.920515619,216.7,140,0.382513661,6.128571429,-3.398571429,0.602816901,9.527142857,46.77464789,0.374887977,20.5,71,0.193989071,72,211
61,永寿县,2017,610426,3907,21627,5.535449194,1,excellent,365,365,0,23.97857143,13.48714286,18.40857143,10.49142857,57.5,1.040213462,299.5,140,0.383561644,7.207042254,-1.776056338,2.005633803,8.983098592,50.87323944,0.364781076,46.3,71,0.194520548,72,211
61,永寿县,2018,610426,4332,29665,6.84787627,1,excellent,365,365,0,24.18928571,14.25571429,18.82571429,9.933571429,62.6,0.860669984,346.2,140,0.383561644,5.235211268,-3.666197183,0.053521127,8.901408451,58.64788732,0.278366813,56.2,71,0.194520548,72,211
61,永寿县,2019,610426,4250,29031,6.830823529,1,excellent,365,365,0,23.90642857,13.26642857,18.12285714,10.64,57.90714286,0.912454048,255.1,140,0.383561644,5.278873239,-2.995774648,0.485915493,8.274647887,57.74647887,0.287452208,19.4,71,0.194520548,72,211
61,永寿县,2020,610426,4114,30744,7.47301896,1,excellent,366,366,0,23.5021978,12.27598901,17.25263736,11.22620879,61.79738095,0.787336417,387.9192308,140,0.382513661,7.544203684,-2.375947996,1.562621885,9.920151679,64.05305164,0.266377663,25.9,71,0.193989071,72,211
61,永寿县,2021,610426,4073,30749,7.549472134,1,excellent,365,365,0,23.26043956,12.56841575,17.33543956,10.69202381,69.5002381,0.668056309,296.1346154,140,0.383561644,9.113172625,-2.095350307,2.556626941,11.20852293,50.38098592,0.377536838,36.9,71,0.194520548,72,211
61,永寿县,2022,610426,3702,27502,7.42895732,1,excellent,365,365,0,24.57093407,12.75681319,18.13953297,11.81412088,68.99690476,0.728797076,338.7576923,140,0.383561644,6.481256771,-2.993499458,0.839463705,9.47475623,68.45258216,0.237884527,43.8,71,0.194520548,72,211
61,彬县,1980,610427,7866.706,20150,2.561427871,1,excellent,366,366,0,23.98714286,11.30142857,17.04857143,12.68571429,62.85,0.766961748,254.1,140,0.382513661,5.377464789,-5.783098592,-1.123943662,11.16056338,55.70422535,0.25560138,5,71,0.193989071,72,211
61,彬县,1981,610427,6866.701,11825,1.722078768,1,excellent,365,365,0,24.99714286,12.30571429,18.37142857,12.69142857,60.35714286,0.883051173,212.6,140,0.383561644,6.045070423,-4.709859155,-0.154929577,10.75492958,56.67605634,0.279323621,14.4,71,0.194520548,72,211
61,彬县,1982,610427,6200.031,14520,2.341923774,1,excellent,365,365,0,24.435,10.95428571,17.24142857,13.48071429,62.33571429,0.824727233,238.7,140,0.383561644,6.891549296,-3.43943662,0.830985915,10.33098592,62.57746479,0.248577697,9.5,71,0.194520548,72,211
61,彬县,1983,610427,3933.353,10315,2.622444515,1,excellent,365,365,0,22.52928571,11.28285714,16.44714286,11.24642857,70.69285714,0.556398802,433,140,0.383561644,6.322535211,-6.661971831,-1.157746479,12.98450704,49.45070423,0.295057662,1.8,71,0.194520548,72,211
61,彬县,1984,610427,3606.6847,10365,2.873830363,1,excellent,366,366,0,22.48,11.61285714,16.685,10.86714286,71.19285714,0.547333416,337.2,140,0.382513661,4.101408451,-5.904225352,-1.594366197,10.0056338,52.45070423,0.27335464,7.3,71,0.193989071,72,211
61,彬县,1985,610427,3333.35,8046,2.413787931,1,excellent,365,365,0,23.79928571,10.93642857,17.08142857,12.86285714,68.32142857,0.656163113,254.5,140,0.383561644,4.666197183,-5.23943662,-1.102816901,9.905633803,70.4084507,0.172493791,10.4,71,0.194520548,72,211
61,彬县,1986,610427,1600.008,5771,3.606856966,1,excellent,365,365,0,23.875,11.30214286,17.26357143,12.57285714,65.44285714,0.729984866,223.8,140,0.383561644,7.146478873,-6.271830986,-0.618309859,13.41830986,48.05633803,0.308455932,12.3,71,0.194520548,72,211
61,彬县,1987,610427,3426.6838,8741,2.550862732,1,excellent,365,365,0,23.67,11.145,16.93857143,12.525,67.7,0.646411631,264.1,140,0.383561644,9.125352113,-4.628169014,1.25915493,13.75352113,54.25352113,0.313497376,15.7,71,0.194520548,72,211
61,彬县,1988,610427,2600.013,7465,2.87113949,1,excellent,366,366,0,23.35285714,11.70142857,17.07857143,11.65142857,68.74285714,0.687868086,325,140,0.382513661,5.270422535,-5.747887324,-1.166197183,11.01830986,56.63380282,0.247375587,16.8,71,0.193989071,72,211
61,彬县,1989,610427,2453.3456,9351,3.811529855,1,excellent,365,365,0,23.24214286,11.46714286,16.94357143,11.775,69.5,0.618954771,222.5,140,0.383561644,2.614084507,-4.714084507,-1.538028169,7.328169014,75.70422535,0.138428168,36.6,71,0.194520548,72,211
61,彬县,1990,610427,2333.345,9257,3.967265878,1,excellent,365,365,0,24.27214286,11.34071429,17.31857143,12.93142857,66.61428571,0.710248633,340.6,140,0.383561644,5.556338028,-4.3,-0.114084507,9.856338028,69.36619718,0.190278519,30.5,71,0.194520548,72,211
