Year,CODE,True_Value_Log,Fitted_Value_Log,Residual_Log,True_Value_Original,Fitted_Value_Original,Residual_Original,Standardized_Residual,Absolute_Error_Log,Absolute_Error_Original,Squared_Error_Log,Squared_Error_Original,Leverage,Cooks_Distance,Relative_Error_Original,Percentage_Error_Original
1994,140105,9.07770481465708,8.851356550504851,0.22634826415222875,8757.842071000008,6983.856501124369,1773.9855698756392,0.6862819351039601,0.22634826415222875,1773.9855698756392,0.051233536684727125,3147024.802126996,0.03088980567013524,6.136487756268097e-05,0.2025596665815507,20.25596665815507
1995,140105,8.968464001279688,8.820747523499067,0.14771647778062125,7851.532394999999,6773.325953619718,1078.206441380281,0.44787244381006963,0.14771647778062125,1078.206441380281,0.02182015780791277,1162529.1302339293,0.031135111556705564,2.6355943141215927e-05,0.13732433200771135,13.732433200771135
1996,140105,8.919109515365449,9.153027416351868,-0.23391790098641962,7473.431290000003,9442.98499592345,-1969.5537059234475,-0.7092328732702405,0.23391790098641962,1969.5537059234475,0.054717584401892415,3879141.800516786,0.031497155583634986,6.691032425943782e-05,-0.2635407524999734,-26.35407524999734
1997,140105,8.90619723766256,8.606247477846026,0.2999497598165348,7377.5526079999945,5465.699986916626,1911.8526210833688,0.9094397183555014,0.2999497598165348,1911.8526210833688,0.08996985841399693,3655180.4447433474,0.030760835676002928,0.00010728276084581229,0.2591445595400043,25.91445595400043
1998,140105,8.705214725928029,8.892803497052503,-0.18758877112447436,6034.297520999996,7279.398375534405,-1245.1008545344093,-0.5687641799828245,0.18758877112447436,1245.1008545344093,0.03518954705199043,1550276.1379623164,0.030852505421351553,4.209408200678253e-05,-0.20633733258947312,-20.633733258947313
1999,140105,8.77226598033683,8.527489873768742,0.24477610656808757,6452.777778000005,5051.749378004009,1401.0283999959966,0.742154664679836,0.24477610656808757,1401.0283999959966,0.05991534234663176,1962880.5775953422,0.030846851499626196,7.165735100715804e-05,0.21712019973361546,21.712019973361546
2000,140105,8.87203100576533,8.783949220730515,0.08808178503481479,7129.746834999995,6528.609248065457,601.1375869345384,0.26706163666644805,0.08808178503481479,601.1375869345384,0.007758400854919322,361366.3984254797,0.030717875825751383,9.237611038029953e-06,0.08431401574927573,8.431401574927573
2001,140105,8.735437885138072,8.491511325325133,0.2439265598129392,6219.457013999995,4873.225539752198,1346.2314742477975,0.7395788614446391,0.2439265598129392,1346.2314742477975,0.059500166582175405,1812339.182255398,0.030827676282726715,7.111376096959643e-05,0.21645482414581063,21.645482414581064
2002,140105,8.893599229327997,8.876512879210798,0.01708635011719828,7285.193133000001,7161.773173400606,123.41995959939504,0.05180536049708048,0.01708635011719828,123.41995959939504,0.00029194336032748163,15232.486427516304,0.03061878261557237,3.4641285844716154e-07,0.016941206272258622,1.6941206272258622
2003,140105,9.037728226917705,8.838891602859075,0.19883662405863056,8414.639174999995,6897.343406232353,1517.2957687676417,0.6028673718333526,0.19883662405863056,1517.2957687676417,0.039536003067033185,2302186.4499201886,0.030901871096161593,4.737385339060671e-05,0.180316200993567,18.031620099356697
